datetime,계절,공휴일,근무일,날씨,온도,체감온도,습도,풍속
2011-04-05 11:00,2,0,1,3,13.12,14.395,81,30.0026
2011-04-05 12:00,2,0,1,2,13.94,15.15,71,26.0027
2011-04-05 13:00,2,0,1,2,14.76,16.665,63,27.9993
2011-04-05 14:00,2,0,1,2,14.76,15.91,57,32.9975
2011-04-05 15:00,2,0,1,1,16.4,20.455,46,31.0009
2011-04-05 16:00,2,0,1,1,15.58,19.695,46,27.9993
2011-04-05 17:00,2,0,1,1,17.22,21.21,38,27.9993
2011-04-05 18:00,2,0,1,1,15.58,19.695,40,32.9975
2011-04-05 19:00,2,0,1,1,14.76,16.665,43,19.9995
2011-04-05 20:00,2,0,1,1,13.94,15.91,46,19.0012
2011-04-05 21:00,2,0,1,1,13.94,14.395,46,35.0008
2011-04-05 22:00,2,0,1,1,13.12,15.15,49,19.9995
2011-04-05 23:00,2,0,1,1,12.3,14.395,49,19.0012
2011-04-06 0:00,2,0,1,1,12.3,15.91,49,7.0015
2011-04-06 1:00,2,0,1,1,10.66,13.635,60,8.9981
2011-04-06 2:00,2,0,1,1,9.84,12.12,70,8.9981
2011-04-06 3:00,2,0,1,1,10.66,13.635,60,8.9981
2011-04-06 4:00,2,0,1,1,9.84,12.12,65,8.9981
2011-04-06 5:00,2,0,1,1,9.84,12.88,70,7.0015
2011-04-06 6:00,2,0,1,1,9.84,12.88,70,7.0015
2011-04-06 7:00,2,0,1,1,10.66,13.635,65,7.0015
2011-04-06 8:00,2,0,1,1,13.12,15.15,61,15.0013
2011-04-06 9:00,2,0,1,1,14.76,16.665,46,16.9979
2011-04-06 10:00,2,0,1,1,16.4,20.455,37,26.0027
2011-04-06 11:00,2,0,1,1,17.22,21.21,38,26.0027
2011-04-06 12:00,2,0,1,1,18.04,21.97,41,16.9979
2011-04-06 13:00,2,0,1,1,18.86,22.725,38,32.9975
2011-04-06 14:00,2,0,1,1,20.5,24.24,34,27.9993
2011-04-06 15:00,2,0,1,1,21.32,25,32,22.0028
2011-04-06 16:00,2,0,1,1,22.14,25.76,28,27.9993
2011-04-06 17:00,2,0,1,1,21.32,25,32,30.0026
2011-04-06 18:00,2,0,1,1,21.32,25,29,23.9994
2011-04-06 19:00,2,0,1,1,20.5,24.24,31,19.9995
2011-04-06 20:00,2,0,1,1,18.86,22.725,51,15.0013
2011-04-06 21:00,2,0,1,1,18.86,22.725,41,19.0012
2011-04-06 22:00,2,0,1,1,18.86,22.725,41,19.0012
2011-04-06 23:00,2,0,1,1,18.86,22.725,41,19.9995
2011-04-07 0:00,2,0,1,1,18.86,22.725,41,19.0012
2011-04-07 1:00,2,0,1,1,17.22,21.21,47,8.9981
2011-04-07 2:00,2,0,1,1,17.22,21.21,54,0
2011-04-07 3:00,2,0,1,1,14.76,17.425,66,12.998
2011-04-07 4:00,2,0,1,1,13.94,16.665,76,12.998
2011-04-07 5:00,2,0,1,1,13.94,15.91,76,15.0013
2011-04-07 6:00,2,0,1,1,13.12,15.15,81,16.9979
2011-04-07 7:00,2,0,1,2,13.94,16.665,76,11.0014
2011-04-07 8:00,2,0,1,1,14.76,17.425,76,12.998
2011-04-07 9:00,2,0,1,2,16.4,20.455,66,8.9981
2011-04-07 10:00,2,0,1,2,17.22,21.21,67,7.0015
2011-04-07 11:00,2,0,1,2,18.86,22.725,55,0
2011-04-07 12:00,2,0,1,2,18.86,22.725,55,0
2011-04-07 13:00,2,0,1,2,21.32,25,48,6.0032
2011-04-07 14:00,2,0,1,1,22.96,26.515,43,6.0032
2011-04-07 15:00,2,0,1,1,24.6,31.06,38,7.0015
2011-04-07 16:00,2,0,1,1,24.6,31.06,35,0
2011-04-07 17:00,2,0,1,1,21.32,25,52,19.0012
2011-04-07 18:00,2,0,1,1,19.68,23.485,55,16.9979
2011-04-07 19:00,2,0,1,1,18.86,22.725,59,19.9995
2011-04-07 20:00,2,0,1,1,18.04,21.97,62,11.0014
2011-04-07 21:00,2,0,1,2,18.04,21.97,67,19.0012
2011-04-07 22:00,2,0,1,2,16.4,20.455,76,12.998
2011-04-07 23:00,2,0,1,1,15.58,19.695,76,16.9979
2011-04-08 0:00,2,0,1,2,14.76,17.425,76,15.0013
2011-04-08 1:00,2,0,1,2,13.94,16.665,76,8.9981
2011-04-08 2:00,2,0,1,3,13.94,16.665,76,11.0014
2011-04-08 3:00,2,0,1,3,13.94,16.665,76,11.0014
2011-04-08 4:00,2,0,1,2,13.94,16.665,86,8.9981
2011-04-08 5:00,2,0,1,2,13.12,15.91,87,12.998
2011-04-08 6:00,2,0,1,2,13.94,18.18,87,0
2011-04-08 7:00,2,0,1,3,13.94,16.665,87,11.0014
2011-04-08 8:00,2,0,1,3,13.94,16.665,87,11.0014
2011-04-08 9:00,2,0,1,2,14.76,17.425,76,12.998
2011-04-08 10:00,2,0,1,2,14.76,16.665,71,19.0012
2011-04-08 11:00,2,0,1,2,16.4,20.455,62,26.0027
2011-04-08 12:00,2,0,1,3,15.58,19.695,66,15.0013
2011-04-08 13:00,2,0,1,3,14.76,16.665,76,19.0012
2011-04-08 14:00,2,0,1,3,13.94,15.91,87,15.0013
2011-04-08 15:00,2,0,1,3,13.94,15.91,87,15.0013
2011-04-08 16:00,2,0,1,2,13.12,15.15,93,16.9979
2011-04-08 17:00,2,0,1,3,13.12,15.15,93,16.9979
2011-04-08 18:00,2,0,1,3,13.12,15.15,93,16.9979
2011-04-08 19:00,2,0,1,3,12.3,13.635,93,27.9993
2011-04-08 20:00,2,0,1,2,12.3,13.635,93,22.0028
2011-04-08 21:00,2,0,1,2,12.3,14.395,93,16.9979
2011-04-08 22:00,2,0,1,2,12.3,13.635,93,19.9995
2011-04-08 23:00,2,0,1,2,12.3,14.395,93,15.0013
2011-04-09 0:00,2,0,0,2,12.3,14.395,87,15.0013
2011-04-09 1:00,2,0,0,2,12.3,15.15,87,8.9981
2011-04-09 2:00,2,0,0,2,13.12,15.15,87,15.0013
2011-04-09 3:00,2,0,0,3,12.3,14.395,100,16.9979
2011-04-09 4:00,2,0,0,3,12.3,13.635,100,16.9979
2011-04-09 5:00,2,0,0,2,12.3,14.395,93,15.0013
2011-04-09 6:00,2,0,0,2,12.3,14.395,93,12.998
2011-04-09 7:00,2,0,0,2,12.3,15.15,93,11.0014
2011-04-09 8:00,2,0,0,2,13.12,15.15,93,11.0014
2011-04-09 9:00,2,0,0,2,13.94,17.425,87,7.0015
2011-04-09 10:00,2,0,0,2,13.94,16.665,87,8.9981
2011-04-09 11:00,2,0,0,2,14.76,18.18,81,0
2011-04-09 12:00,2,0,0,2,14.76,17.425,81,8.9981
2011-04-09 13:00,2,0,0,2,14.76,18.94,81,0
2011-04-09 14:00,2,0,0,2,14.76,17.425,81,8.9981
2011-04-09 15:00,2,0,0,2,14.76,18.94,87,0
2011-04-09 16:00,2,0,0,2,15.58,19.695,82,0
2011-04-09 17:00,2,0,0,2,15.58,19.695,82,6.0032
2011-04-09 18:00,2,0,0,2,15.58,19.695,82,7.0015
2011-04-09 19:00,2,0,0,2,15.58,19.695,82,8.9981
2011-04-09 20:00,2,0,0,2,15.58,19.695,87,11.0014
2011-04-09 21:00,2,0,0,2,14.76,17.425,93,8.9981
2011-04-09 22:00,2,0,0,2,14.76,17.425,93,8.9981
2011-04-09 23:00,2,0,0,2,15.58,19.695,87,6.0032
2011-04-10 0:00,2,0,0,2,15.58,19.695,87,6.0032
2011-04-10 1:00,2,0,0,2,15.58,19.695,87,8.9981
2011-04-10 2:00,2,0,0,2,15.58,19.695,87,6.0032
2011-04-10 3:00,2,0,0,2,15.58,19.695,87,8.9981
2011-04-10 4:00,2,0,0,2,14.76,18.18,93,7.0015
2011-04-10 5:00,2,0,0,2,14.76,18.18,93,6.0032
2011-04-10 6:00,2,0,0,2,14.76,18.18,93,6.0032
2011-04-10 7:00,2,0,0,2,14.76,18.18,100,6.0032
2011-04-10 8:00,2,0,0,2,15.58,19.695,94,6.0032
2011-04-10 9:00,2,0,0,2,15.58,19.695,94,8.9981
2011-04-10 10:00,2,0,0,2,16.4,20.455,87,0
2011-04-10 11:00,2,0,0,2,16.4,20.455,87,8.9981
2011-04-10 12:00,2,0,0,2,17.22,21.21,88,8.9981
2011-04-10 13:00,2,0,0,1,18.86,22.725,82,7.0015
2011-04-10 14:00,2,0,0,1,20.5,24.24,72,12.998
2011-04-10 15:00,2,0,0,1,20.5,24.24,77,15.0013
2011-04-10 16:00,2,0,0,2,21.32,25,72,11.0014
2011-04-10 17:00,2,0,0,2,21.32,25,72,12.998
2011-04-10 18:00,2,0,0,1,20.5,24.24,77,12.998
2011-04-10 19:00,2,0,0,1,20.5,24.24,77,12.998
2011-04-10 20:00,2,0,0,1,18.86,22.725,82,8.9981
2011-04-10 21:00,2,0,0,1,18.04,21.97,88,12.998
2011-04-10 22:00,2,0,0,1,18.04,21.97,94,16.9979
2011-04-10 23:00,2,0,0,1,18.86,22.725,88,23.9994
2011-04-11 0:00,2,0,1,1,19.68,23.485,88,22.0028
2011-04-11 1:00,2,0,1,1,18.86,22.725,94,19.0012
2011-04-11 2:00,2,0,1,1,18.86,22.725,94,19.0012
2011-04-11 4:00,2,0,1,1,18.86,22.725,94,12.998
2011-04-11 5:00,2,0,1,1,18.86,22.725,94,12.998
2011-04-11 6:00,2,0,1,2,18.86,22.725,100,15.0013
2011-04-11 7:00,2,0,1,2,20.5,24.24,88,15.0013
2011-04-11 8:00,2,0,1,2,21.32,25,88,19.0012
2011-04-11 9:00,2,0,1,2,22.96,26.515,83,19.0012
2011-04-11 10:00,2,0,1,2,22.96,26.515,83,19.9995
2011-04-11 11:00,2,0,1,2,24.6,29.545,73,19.9995
2011-04-11 12:00,2,0,1,2,24.6,29.545,73,22.0028
2011-04-11 13:00,2,0,1,2,26.24,30.305,69,27.9993
2011-04-11 14:00,2,0,1,2,29.52,33.335,54,23.9994
2011-04-11 15:00,2,0,1,1,30.34,33.335,48,35.0008
2011-04-11 16:00,2,0,1,1,30.34,33.335,48,35.0008
2011-04-11 17:00,2,0,1,1,30.34,33.335,48,35.0008
2011-04-11 18:00,2,0,1,1,29.52,33.335,51,26.0027
2011-04-11 19:00,2,0,1,1,29.52,33.335,51,30.0026
2011-04-11 20:00,2,0,1,1,27.88,31.82,57,35.0008
2011-04-11 21:00,2,0,1,1,27.06,31.06,61,16.9979
2011-04-11 22:00,2,0,1,2,26.24,31.06,50,19.0012
2011-04-11 23:00,2,0,1,3,23.78,27.275,60,0
2011-04-12 0:00,2,0,1,2,25.42,31.06,50,7.0015
2011-04-12 1:00,2,0,1,2,25.42,31.06,50,6.0032
2011-04-12 2:00,2,0,1,2,24.6,31.06,53,8.9981
2011-04-12 3:00,2,0,1,2,23.78,27.275,56,8.9981
2011-04-12 4:00,2,0,1,2,22.96,26.515,64,8.9981
2011-04-12 5:00,2,0,1,2,22.14,25.76,68,8.9981
2011-04-12 6:00,2,0,1,2,22.14,25.76,68,19.0012
2011-04-12 7:00,2,0,1,2,22.14,25.76,68,15.0013
2011-04-12 8:00,2,0,1,3,19.68,23.485,88,26.0027
2011-04-12 9:00,2,0,1,3,18.86,22.725,94,32.9975
2011-04-12 10:00,2,0,1,3,20.5,24.24,82,27.9993
2011-04-12 11:00,2,0,1,1,21.32,25,77,23.9994
2011-04-12 12:00,2,0,1,2,22.96,26.515,64,31.0009
2011-04-12 13:00,2,0,1,3,22.14,25.76,68,19.0012
2011-04-12 14:00,2,0,1,2,20.5,24.24,82,19.0012
2011-04-12 15:00,2,0,1,2,19.68,23.485,77,35.0008
2011-04-12 16:00,2,0,1,2,19.68,23.485,77,26.0027
2011-04-12 17:00,2,0,1,3,18.04,21.97,77,15.0013
2011-04-12 18:00,2,0,1,3,18.04,21.97,77,15.0013
2011-04-12 19:00,2,0,1,2,17.22,21.21,82,19.0012
2011-04-12 20:00,2,0,1,2,17.22,21.21,82,19.0012
2011-04-12 21:00,2,0,1,2,17.22,21.21,82,12.998
2011-04-12 22:00,2,0,1,2,16.4,20.455,94,19.9995
2011-04-12 23:00,2,0,1,2,16.4,20.455,94,16.9979
2011-04-13 0:00,2,0,1,2,16.4,20.455,100,19.9995
2011-04-13 1:00,2,0,1,2,16.4,20.455,100,19.9995
2011-04-13 2:00,2,0,1,3,16.4,20.455,100,19.9995
2011-04-13 3:00,2,0,1,3,16.4,20.455,94,22.0028
2011-04-13 4:00,2,0,1,3,16.4,20.455,94,22.0028
2011-04-13 5:00,2,0,1,3,15.58,19.695,94,16.9979
2011-04-13 6:00,2,0,1,3,15.58,19.695,94,15.0013
2011-04-13 7:00,2,0,1,3,14.76,17.425,100,15.0013
2011-04-13 8:00,2,0,1,3,15.58,19.695,94,12.998
2011-04-13 9:00,2,0,1,2,15.58,19.695,94,15.0013
2011-04-13 10:00,2,0,1,2,16.4,20.455,87,12.998
2011-04-13 11:00,2,0,1,2,17.22,21.21,82,12.998
2011-04-13 12:00,2,0,1,3,17.22,21.21,82,16.9979
2011-04-13 13:00,2,0,1,2,18.04,21.97,77,12.998
2011-04-13 14:00,2,0,1,2,17.22,21.21,77,16.9979
2011-04-13 15:00,2,0,1,2,18.04,21.97,72,19.0012
2011-04-13 16:00,2,0,1,1,18.86,22.725,67,19.0012
2011-04-13 17:00,2,0,1,1,18.86,22.725,67,19.9995
2011-04-13 18:00,2,0,1,1,18.04,21.97,62,26.0027
2011-04-13 19:00,2,0,1,1,18.04,21.97,62,16.9979
2011-04-13 20:00,2,0,1,1,18.04,21.97,62,16.9979
2011-04-13 21:00,2,0,1,1,17.22,21.21,67,11.0014
2011-04-13 22:00,2,0,1,1,17.22,21.21,67,12.998
2011-04-13 23:00,2,0,1,1,16.4,20.455,71,8.9981
2011-04-14 0:00,2,0,1,1,15.58,19.695,76,8.9981
2011-04-14 1:00,2,0,1,1,15.58,19.695,76,15.0013
2011-04-14 2:00,2,0,1,1,14.76,17.425,76,8.9981
2011-04-14 3:00,2,0,1,1,13.94,16.665,81,8.9981
2011-04-14 4:00,2,0,1,1,13.94,18.18,76,0
2011-04-14 5:00,2,0,1,1,13.94,17.425,76,6.0032
2011-04-14 6:00,2,0,1,1,13.94,17.425,76,7.0015
2011-04-14 7:00,2,0,1,1,15.58,19.695,66,0
2011-04-14 8:00,2,0,1,1,17.22,21.21,58,11.0014
2011-04-14 9:00,2,0,1,1,18.86,22.725,51,8.9981
2011-04-14 10:00,2,0,1,1,20.5,24.24,51,12.998
2011-04-14 11:00,2,0,1,1,21.32,25,45,11.0014
2011-04-14 12:00,2,0,1,1,22.14,25.76,42,8.9981
2011-04-14 13:00,2,0,1,1,22.96,26.515,37,15.0013
2011-04-14 14:00,2,0,1,1,22.96,26.515,35,6.0032
2011-04-14 15:00,2,0,1,1,24.6,31.06,31,6.0032
2011-04-14 16:00,2,0,1,1,24.6,30.305,26,7.0015
2011-04-14 17:00,2,0,1,1,24.6,30.305,28,0
2011-04-14 18:00,2,0,1,1,22.96,26.515,30,0
2011-04-14 19:00,2,0,1,1,22.14,25.76,32,0
2011-04-14 20:00,2,0,1,1,20.5,24.24,51,12.998
2011-04-14 21:00,2,0,1,1,18.86,22.725,63,8.9981
2011-04-14 22:00,2,0,1,1,19.68,23.485,55,7.0015
2011-04-14 23:00,2,0,1,1,18.86,22.725,59,7.0015
2011-04-15 0:00,2,1,0,1,18.04,21.97,67,0
2011-04-15 1:00,2,1,0,1,18.04,21.97,62,0
2011-04-15 2:00,2,1,0,1,16.4,20.455,76,0
2011-04-15 3:00,2,1,0,1,16.4,20.455,76,0
2011-04-15 4:00,2,1,0,1,15.58,19.695,82,6.0032
2011-04-15 5:00,2,1,0,1,14.76,18.18,81,7.0015
2011-04-15 6:00,2,1,0,1,14.76,18.18,81,6.0032
2011-04-15 7:00,2,1,0,1,16.4,20.455,71,11.0014
2011-04-15 8:00,2,1,0,1,18.04,21.97,62,19.9995
2011-04-15 9:00,2,1,0,1,20.5,24.24,55,12.998
2011-04-15 10:00,2,1,0,1,20.5,24.24,55,12.998
2011-04-15 11:00,2,1,0,1,21.32,25,55,12.998
2011-04-15 12:00,2,1,0,1,21.32,25,55,19.0012
2011-04-15 13:00,2,1,0,1,22.14,25.76,52,16.9979
2011-04-15 14:00,2,1,0,1,22.14,25.76,52,16.9979
2011-04-15 15:00,2,1,0,1,22.14,25.76,52,30.0026
2011-04-15 16:00,2,1,0,1,21.32,25,55,32.9975
2011-04-15 17:00,2,1,0,2,20.5,24.24,63,26.0027
2011-04-15 18:00,2,1,0,2,18.86,22.725,67,26.0027
2011-04-15 19:00,2,1,0,1,17.22,21.21,77,26.0027
2011-04-15 20:00,2,1,0,2,16.4,20.455,76,22.0028
2011-04-15 21:00,2,1,0,2,16.4,20.455,76,19.9995
2011-04-15 22:00,2,1,0,2,15.58,19.695,82,26.0027
2011-04-15 23:00,2,1,0,2,14.76,17.425,81,12.998
2011-04-16 0:00,2,0,0,2,14.76,17.425,81,15.0013
2011-04-16 1:00,2,0,0,2,14.76,16.665,87,19.0012
2011-04-16 2:00,2,0,0,2,14.76,17.425,87,8.9981
2011-04-16 3:00,2,0,0,2,14.76,17.425,87,11.0014
2011-04-16 4:00,2,0,0,2,14.76,17.425,87,15.0013
2011-04-16 5:00,2,0,0,2,15.58,19.695,87,19.0012
2011-04-16 6:00,2,0,0,3,16.4,20.455,82,22.0028
2011-04-16 7:00,2,0,0,2,16.4,20.455,82,27.9993
2011-04-16 8:00,2,0,0,3,16.4,20.455,87,23.9994
2011-04-16 9:00,2,0,0,3,16.4,20.455,100,19.9995
2011-04-16 10:00,2,0,0,3,17.22,21.21,94,26.0027
2011-04-16 11:00,2,0,0,3,17.22,21.21,94,30.0026
2011-04-16 12:00,2,0,0,2,18.86,22.725,88,39.0007
2011-04-16 13:00,2,0,0,3,18.86,22.725,94,35.0008
2011-04-16 14:00,2,0,0,3,21.32,25,83,39.0007
2011-04-16 15:00,2,0,0,3,21.32,25,83,39.0007
2011-04-16 16:00,2,0,0,3,20.5,24.24,88,31.0009
2011-04-16 17:00,2,0,0,3,20.5,24.24,88,39.0007
2011-04-16 18:00,2,0,0,2,20.5,24.24,94,26.0027
2011-04-16 19:00,2,0,0,2,21.32,25,94,27.9993
2011-04-16 20:00,2,0,0,3,18.04,21.97,94,15.0013
2011-04-16 21:00,2,0,0,2,18.04,21.97,94,0
2011-04-16 22:00,2,0,0,3,17.22,21.21,100,0
2011-04-16 23:00,2,0,0,2,18.04,21.97,77,19.0012
2011-04-17 0:00,2,0,0,2,18.04,21.97,77,19.0012
2011-04-17 1:00,2,0,0,1,17.22,21.21,67,15.0013
2011-04-17 2:00,2,0,0,1,16.4,20.455,62,12.998
2011-04-17 3:00,2,0,0,1,16.4,20.455,66,8.9981
2011-04-17 4:00,2,0,0,1,14.76,18.18,76,7.0015
2011-04-17 5:00,2,0,0,1,14.76,17.425,71,11.0014
2011-04-17 6:00,2,0,0,1,14.76,15.91,66,30.0026
2011-04-17 7:00,2,0,0,1,14.76,16.665,50,23.9994
2011-04-17 8:00,2,0,0,1,15.58,19.695,46,26.0027
2011-04-17 9:00,2,0,0,1,16.4,20.455,43,19.0012
2011-04-17 10:00,2,0,0,1,17.22,21.21,44,30.0026
2011-04-17 11:00,2,0,0,1,18.86,22.725,41,27.9993
2011-04-17 12:00,2,0,0,1,18.86,22.725,38,26.0027
2011-04-17 13:00,2,0,0,1,20.5,24.24,34,26.0027
2011-04-17 14:00,2,0,0,1,21.32,25,34,26.0027
2011-04-17 15:00,2,0,0,1,22.14,25.76,32,35.0008
2011-04-17 16:00,2,0,0,1,22.14,25.76,30,23.9994
2011-04-17 17:00,2,0,0,1,22.96,26.515,30,30.0026
2011-04-17 18:00,2,0,0,1,22.96,26.515,30,26.0027
2011-04-17 19:00,2,0,0,1,22.96,26.515,30,19.9995
2011-04-17 20:00,2,0,0,1,21.32,25,36,12.998
2011-04-17 21:00,2,0,0,1,20.5,24.24,42,12.998
2011-04-17 22:00,2,0,0,1,20.5,24.24,39,7.0015
2011-04-17 23:00,2,0,0,1,18.04,21.97,67,11.0014
2011-04-18 0:00,2,0,1,1,18.86,22.725,47,6.0032
2011-04-18 1:00,2,0,1,1,18.86,22.725,47,8.9981
2011-04-18 2:00,2,0,1,1,17.22,21.21,67,7.0015
2011-04-18 3:00,2,0,1,1,17.22,21.21,62,7.0015
2011-04-18 4:00,2,0,1,1,16.4,20.455,87,11.0014
2011-04-18 5:00,2,0,1,1,16.4,20.455,76,6.0032
2011-04-18 6:00,2,0,1,1,16.4,20.455,82,0
2011-04-18 7:00,2,0,1,1,18.86,22.725,63,0
2011-04-18 8:00,2,0,1,1,18.86,22.725,63,0
2011-04-18 9:00,2,0,1,2,20.5,24.24,55,7.0015
2011-04-18 10:00,2,0,1,2,21.32,25,55,7.0015
2011-04-18 11:00,2,0,1,2,22.14,25.76,52,6.0032
2011-04-18 12:00,2,0,1,2,22.96,26.515,49,6.0032
2011-04-18 13:00,2,0,1,2,22.96,26.515,49,11.0014
2011-04-18 14:00,2,0,1,2,23.78,27.275,49,12.998
2011-04-18 15:00,2,0,1,2,24.6,31.06,43,12.998
2011-04-18 16:00,2,0,1,1,24.6,31.06,46,19.0012
2011-04-18 17:00,2,0,1,1,23.78,27.275,49,19.0012
2011-04-18 18:00,2,0,1,1,26.24,31.06,31,23.9994
2011-04-18 19:00,2,0,1,1,22.96,26.515,46,16.9979
2011-04-18 20:00,2,0,1,1,24.6,31.06,33,19.9995
2011-04-18 21:00,2,0,1,1,22.96,26.515,37,19.0012
2011-04-18 22:00,2,0,1,1,21.32,25,55,19.0012
2011-04-18 23:00,2,0,1,1,20.5,24.24,59,16.9979
2011-04-19 0:00,2,0,1,1,20.5,24.24,55,15.0013
2011-04-19 1:00,2,0,1,1,18.86,22.725,63,15.0013
2011-04-19 2:00,2,0,1,1,18.86,22.725,67,19.0012
2011-04-19 3:00,2,0,1,1,19.68,23.485,63,15.0013
2011-04-19 4:00,2,0,1,1,18.86,22.725,67,6.0032
2011-04-19 5:00,2,0,1,2,18.86,22.725,72,12.998
2011-04-19 6:00,2,0,1,2,19.68,23.485,67,0
2011-04-19 7:00,2,0,1,2,21.32,25,55,0
2011-04-19 8:00,2,0,1,2,20.5,24.24,68,8.9981
2011-04-19 9:00,2,0,1,3,21.32,25,63,6.0032
2011-04-19 10:00,2,0,1,2,20.5,24.24,72,15.0013
2011-04-19 11:00,2,0,1,2,22.14,25.76,68,11.0014
2011-04-19 12:00,2,0,1,2,22.14,25.76,64,6.0032
2011-04-19 13:00,2,0,1,2,22.14,25.76,68,15.0013
2011-04-19 14:00,2,0,1,2,22.14,25.76,64,12.998
2011-04-19 15:00,2,0,1,2,22.14,25.76,65,11.0014
2011-04-19 16:00,2,0,1,1,22.96,26.515,52,19.9995
2011-04-19 17:00,2,0,1,1,22.96,26.515,60,7.0015
2011-04-19 18:00,2,0,1,2,22.14,25.76,64,8.9981
2011-04-19 19:00,2,0,1,2,20.5,24.24,72,12.998
2011-04-19 20:00,2,0,1,2,20.5,24.24,72,15.0013
2011-04-19 21:00,2,0,1,2,20.5,24.24,72,8.9981
2011-04-19 22:00,2,0,1,1,19.68,23.485,77,6.0032
2011-04-19 23:00,2,0,1,1,18.86,22.725,88,6.0032
2011-05-01 0:00,2,0,0,1,17.22,21.21,67,6.0032
2011-05-01 1:00,2,0,0,1,17.22,21.21,69,7.0015
2011-05-01 2:00,2,0,0,1,17.22,21.21,77,7.0015
2011-05-01 3:00,2,0,0,1,16.4,20.455,82,7.0015
2011-05-01 4:00,2,0,0,1,16.4,20.455,76,7.0015
2011-05-01 5:00,2,0,0,1,16.4,20.455,82,6.0032
2011-05-01 6:00,2,0,0,2,16.4,20.455,82,6.0032
2011-05-01 7:00,2,0,0,2,17.22,21.21,77,6.0032
2011-05-01 8:00,2,0,0,2,18.04,21.97,77,8.9981
2011-05-01 9:00,2,0,0,2,18.86,22.725,72,8.9981
2011-05-01 10:00,2,0,0,2,19.68,23.485,63,12.998
2011-05-01 11:00,2,0,0,1,18.86,22.725,82,7.0015
2011-05-01 12:00,2,0,0,2,19.68,23.485,77,7.0015
2011-05-01 13:00,2,0,0,2,20.5,24.24,63,11.0014
2011-05-01 14:00,2,0,0,2,20.5,24.24,68,7.0015
2011-05-01 15:00,2,0,0,2,20.5,24.24,72,0
2011-05-01 16:00,2,0,0,2,20.5,24.24,72,12.998
2011-05-01 17:00,2,0,0,2,19.68,23.485,82,16.9979
2011-05-01 18:00,2,0,0,2,18.86,22.725,82,6.0032
2011-05-01 19:00,2,0,0,2,18.86,22.725,84,7.0015
2011-05-01 20:00,2,0,0,2,18.86,22.725,82,0
2011-05-01 21:00,2,0,0,2,18.86,22.725,82,0
2011-05-01 22:00,2,0,0,2,18.86,22.725,82,0
2011-05-01 23:00,2,0,0,1,18.86,22.725,77,12.998
2011-05-02 0:00,2,0,1,1,18.86,22.725,72,8.9981
2011-05-02 1:00,2,0,1,1,18.86,22.725,72,8.9981
2011-05-02 2:00,2,0,1,2,18.04,21.97,77,15.0013
2011-05-02 3:00,2,0,1,1,18.04,21.97,77,8.9981
2011-05-02 4:00,2,0,1,1,18.04,21.97,77,11.0014
2011-05-02 5:00,2,0,1,2,18.04,21.97,77,8.9981
2011-05-02 6:00,2,0,1,1,18.04,21.97,88,7.0015
2011-05-02 7:00,2,0,1,2,18.86,22.725,82,22.0028
2011-05-02 8:00,2,0,1,2,19.68,23.485,77,15.0013
2011-05-02 9:00,2,0,1,2,20.5,24.24,77,19.0012
2011-05-02 10:00,2,0,1,2,22.14,25.76,77,15.0013
2011-05-02 11:00,2,0,1,1,23.78,27.275,73,19.9995
2011-05-02 12:00,2,0,1,1,25.42,30.305,69,15.0013
2011-05-02 13:00,2,0,1,2,25.42,30.305,69,12.998
2011-05-02 14:00,2,0,1,1,26.24,30.305,69,15.0013
2011-05-02 15:00,2,0,1,1,27.06,31.06,61,12.998
2011-05-02 16:00,2,0,1,1,27.06,31.06,61,15.0013
2011-05-02 17:00,2,0,1,1,27.06,31.06,65,12.998
2011-05-02 18:00,2,0,1,2,26.24,30.305,65,12.998
2011-05-02 19:00,2,0,1,2,25.42,30.305,69,8.9981
2011-05-02 20:00,2,0,1,2,25.42,30.305,69,8.9981
2011-05-02 21:00,2,0,1,2,24.6,29.545,73,7.0015
2011-05-02 22:00,2,0,1,2,24.6,29.545,73,0
2011-05-02 23:00,2,0,1,2,22.96,26.515,83,12.998
2011-05-03 0:00,2,0,1,2,22.96,26.515,83,15.0013
2011-05-03 1:00,2,0,1,2,22.96,26.515,78,16.9979
2011-05-03 2:00,2,0,1,2,22.96,26.515,78,16.9979
2011-05-03 3:00,2,0,1,1,22.14,25.76,83,19.0012
2011-05-03 4:00,2,0,1,1,21.32,25,88,15.0013
2011-05-03 5:00,2,0,1,1,21.32,25,88,8.9981
2011-05-03 6:00,2,0,1,2,21.32,25,94,11.0014
2011-05-03 7:00,2,0,1,2,22.14,25.76,88,15.0013
2011-05-03 8:00,2,0,1,2,22.96,26.515,83,19.0012
2011-05-03 9:00,2,0,1,2,24.6,28.79,78,23.9994
2011-05-03 10:00,2,0,1,2,26.24,30.305,69,23.9994
2011-05-03 11:00,2,0,1,2,27.06,31.06,65,22.0028
2011-05-03 12:00,2,0,1,2,27.88,31.82,61,32.9975
2011-05-03 13:00,2,0,1,2,28.7,32.575,58,40.9973
2011-05-03 14:00,2,0,1,2,28.7,32.575,58,35.0008
2011-05-03 15:00,2,0,1,2,28.7,32.575,58,30.0026
2011-05-03 16:00,2,0,1,1,29.52,33.335,54,31.0009
2011-05-03 17:00,2,0,1,1,28.7,32.575,54,31.0009
2011-05-03 18:00,2,0,1,1,28.7,32.575,48,27.9993
2011-05-03 19:00,2,0,1,1,27.88,31.82,57,23.9994
